-0.9577	161.5
-0.9785	162
-0.7597	162.5
-0.3549	163
0.1368	163.5
0.5949	164
0.9075	164.5
	165
	165.5
	166
	166.5
	167
	167.5
	168
	168.5
-0.602	169
	169.5
0.3466	170
	170.5
	171
	171.5
	172
0.2836	172.5
-0.2108	173
-0.6537	173.5
-0.9365	174
-0.99	174.5
-0.8011	175
-0.4161	175.5
0.07075	176
	176.5
	177
	177.5
	178
	178.5
	179
	179.5
	180
	180.5
	181
	181.5
	182
	182.5
	183
0.9602	183.5
0.9766	184
0.7539	184.5
	185
-0.1455	185.5
	186
-0.9111	186.5
	187
	187.5
	188
	188.5
	189
	189.5
	190
	190.5
	191
	191.5
	192
	192.5
	193
	193.5
	194
	194.5
	195
	195.5
0.9395	196
0.9887	196.5
0.7958	197
0.4081	197.5
-0.07958	198
-0.5477	198.5
-0.8818	199
-1	199.5
-0.8733	200
-0.5328	200.5
-0.06189	201
	201.5
	202
	202.5
	203
	203.5
0.2021	204
-0.2922	204.5
	205
	205.5
	206
	206.5
	207
0.1543	207.5
0.6091	208
0.9147	208.5
0.9965	209
0.8342	209.5
0.4677	210
-0.01329	210.5
-0.491	211
-0.8486	211.5
-0.9983	212
	212.5
	213
	213.5
	214
	214.5
	215
	215.5
	216
	216.5
	217
	217.5
	218
	218.5
	219
-0.4	219.5
0.0884	220
0.5551	220.5
0.8859	221
0.9998	221.5
0.869	222
0.5253	222.5
0.05305	223
-0.4322	223.5
-0.8116	224
-0.9923	224.5
-0.9301	225
	225.5
	226
	226.5
	227
	227.5
	228
	228.5
	229
	229.5
-0.6161	230
-0.9183	230.5
	231
	231.5
-0.4599	232
0.02214	232.5
0.4987	233
0.8532	233.5
0.9988	234
0.8999	234.5
0.5806	235
0.1192	235.5
-0.3714	236
-0.7711	236.5
	237
-0.9524	237.5
-0.6897	238
	238.5
	239
	239.5
	240
	240.5
	241
	241.5
	242
	242.5
	243
-0.9996	243.5
-0.8645	244
-0.5178	244.5
-0.04421	245
0.4402	245.5
	246
0.9934	246.5
	247
	247.5
0.1848	248
	248.5
	249
	249.5
	250
	250.5
	251
	251.5
	252
	252.5
0.9948	253
	253.5
	254
	254.5
	255
-0.8578	255.5
-0.9992	256
-0.896	256.5
-0.5734	257
-0.1104	257.5
0.3796	258
	258.5
0.9836	259
	259.5
	260
	260.5
	261
	261.5
	262
	262.5
	263
-0.3837	263.5
	264
	264.5
	265
	265.5
	266
	266.5
	267
-0.4481	267.5
-0.8218	268
-0.9944	268.5
-0.9234	269
-0.6264	269.5
	270
	270.5
0.7332	271
	271.5
	272
	272.5
	273
	273.5
	274
	274.5
	275
	275.5
-0.4441	276
0.03984	276.5
0.514	277
0.8623	277.5
	278
	278.5
	279
	279.5
-0.3878	280
-0.7822	280.5
-0.9852	281
-0.9469	281.5
-0.6767	282
-0.2409	282.5
	283
	283.5
0.9511	284
0.9828	284.5
0.7739	285
	285.5
	286
	286.5
-0.8979	287
	287.5
	288
	288.5
	289
	289.5
	290
	290.5
0.92	291
0.6195	291.5
0.1673	292
-0.3258	292.5
-0.7392	293
-0.9716	293.5
	294
-0.7241	294.5
	295
	295.5
	296
0.9285	296.5
0.9929	297
0.8142	297.5
	298
-0.04868	298.5
	299
	299.5
	300
	300.5
	301
-0.09276	301.5
	302
	302.5
0.9866	303
0.944	303.5
0.6702	304
	304.5
	305
	305.5
-0.9538	306
	306.5
	307
-0.3673	307.5
0.1236	308
0.5842	308.5
	309
	309.5
	310
	310.5
	311
	311.5
	312
	312.5
	313
	313.5
-0.1586	314
0.3342	314.5
	315
	315.5
0.9638	316
0.718	316.5
	317
-0.1978	317.5
-0.6436	318
-0.9317	318.5
-0.9918	319
	319.5
	320
	320.5
	321
	321.5
0.9999	322
	322.5
	323
	323.5
	324
	324.5
	325
	325.5
	326
	326.5
	327
0.6993	327.5
0.9564	328
0.9794	328.5
	329
	329.5
	330
	330.5
	331
	331.5
	332
	332.5
-0.008821	333
0.4717	333.5
0.8367	334
	334.5
0.9129	335
0.6055	335.5
0.1498	336
-0.3425	336.5
-0.751	337
	337.5
	338
	338.5
	339
0.2065	339.5
	340
	340.5
	341
0.8038	341.5
0.4201	342
-0.06635	342.5
	343
-0.8755	343.5
-1	344
-0.8797	344.5
	345
	345.5
	346
	346.5
	347
	347.5
	348
	348.5
-0.2794	349
	349.5
	350
	350.5
	351
-0.3508	351.5
0.1411	352
0.5985	352.5
0.9093	353
0.9975	353.5
	354
	354.5
-3.014E-05	355
-0.4795	355.5
-0.8415	356
	356.5
-0.9093	357
	357.5
	358
	358.5
	359
	359.5
	360
	360.5
	361
	361.5
	362
	362.5
	363
-0.7985	363.5
-0.4121	364
0.07518	364.5
0.544	365
0.8797	365.5
1	366
0.8754	366.5
0.5365	367
0.06629	367.5
-0.4202	368
	368.5
	369
-0.9349	369.5
-0.6503	370
	370.5
	371
	371.5
0.9614	372
	372.5
	373
	373.5
	374
	374.5
	375
-0.9968	375.5
-0.8366	376
-0.4716	376.5
0.008881	377
0.4872	377.5
	378
	378.5
	379
	379.5
	380
	380.5
	381
	381.5
	382
	382.5
	383
	383.5
	384
	384.5
	385
	385.5
	386
	386.5
	387
	387.5
-0.9999	388
-0.8711	388.5
-0.5291	389
	389.5
0.4282	390
0.809	390.5
	391
	391.5
	392
	392.5
	393
-0.718	393.5
-0.9638	394
-0.9736	394.5
-0.7451	395
-0.3341	395.5
0.1587	396
0.6126	396.5
0.9165	397
0.9961	397.5
	398
	398.5
	399
-0.4949	399.5
-0.8509	400
-0.9986	400.5
-0.9018	401
-0.5842	401.5
-0.1235	402
0.3673	402.5
0.7683	403
0.9811	403.5
0.9537	404
0.6929	404.5
	405
	405.5
	406
	406.5
	407
	407.5
	408
	408.5
0.5588	409
	409.5
	410
	410.5
	411
	411.5
	412
-0.8142	412.5
-0.9929	413
-0.9285	413.5
-0.6367	414
-0.1891	414.5
	415
	415.5
	416
	416.5
	417
	417.5
	418
	418.5
-0.92	419
	419.5
-0.8268	420
-0.4559	420.5
	421
	421.5
0.8555	422
	422.5
	423
	423.5
0.1148	424
-0.3756	424.5
	425
	425.5
	426
	426.5
	427
	427.5
	428
	428.5
	429
	429.5
	430
	430.5
	431
-0.892	431.5
-0.9995	432
-0.8623	432.5
-0.514	433
-0.03978	433.5
	434
	434.5
	435
	435.5
	436
0.1804	436.5
-0.3133	437
-0.7302	437.5
-0.9684	438
	438.5
-0.7332	439
-0.3174	439.5
0.1761	440
0.6265	440.5
	441
	441.5
0.8218	442
0.448	442.5
	443
-0.5102	443.5
-0.8601	444
-0.9994	444.5
	445
	445.5
	446
	446.5
	447
0.9844	447.5
0.9483	448
	448.5
	449
	449.5
	450
	450.5
	451
	451.5
	452
	452.5
	453
	453.5
	454
0.8578	454.5
	455
0.03093	455.5
-0.4521	456
-0.8244	456.5
	457
	457.5
	458
	458.5
0.3217	459
0.7362	459.5
0.9705	460
0.9672	460.5
	461
	461.5
	462
	462.5
	463
	463.5
	464
	464.5
	465
0.5178	465.5
0.8646	466
0.9996	466.5
	467
	467.5
	468
	468.5
	469
	469.5
	470
	470.5
	471
0.2581	471.5
0.6897	472
0.9524	472.5
0.9819	473
	473.5
	474
	474.5
	475
-0.8999	475.5
	476
	476.5
	477
	477.5
	478
	478.5
0.9957	479
0.9183	479.5
0.616	480
0.1629	480.5
	481
-0.7422	481.5
-0.9726	482
	482.5
-0.721	483
-0.3005	483.5
0.1935	484
0.6402	484.5
0.9301	485
0.9923	485.5
0.8116	486
0.4321	486.5
-0.05311	487
-0.5254	487.5
	488
	488.5
-0.8859	489
	489.5
	490
	490.5
	491
	491.5
	492
	492.5
	493
	493.5
	494
-0.9551	494.5
	495
	495.5
	496
0.128	496.5
	497
	497.5
0.9983	498
0.8485	498.5
0.491	499
0.01323	499.5
	500
-0.8342	500.5
-0.9965	501
	501.5
	502
	502.5
0.3384	503
	503.5
	504
	504.5
	505
0.2921	505.5
	506
	506.5
	507
	507.5
	508
-0.4241	508.5
0.06195	509
0.5329	509.5
0.8733	510
1	510.5
0.8818	511
0.5477	511.5
0.07952	512
	512.5
	513
	513.5
	514
-0.6603	514.5
-0.2194	515
0.2752	515.5
	516
	516.5
	517
	517.5
	518
	518.5
	519
-0.9075	519.5
-0.9978	520
-0.8438	520.5
-0.4833	521
-0.00438	521.5
	522
	522.5
0.9972	523
	523.5
	524
	524.5
	525
	525.5
	526
	526.5
	527
	527.5
	528
	528.5
	529
	529.5
0.8011	530
0.4161	530.5
	531
	531.5
	532
	532.5
	533
	533.5
	534
	534.5
	535
	535.5
	536
	536.5
	537
	537.5
	538
	538.5
	539
	539.5
	540
	540.5
	541
	541.5
	542
0.839	542.5
0.4755	543
-0.004471	543.5
	544
-0.8439	544.5
-0.9978	545
-0.9074	545.5
	546
	546.5
0.355	547
	547.5
	548
	548.5
	549
0.2751	549.5
	550
-0.6604	550.5
-0.9395	551
-0.9887	551.5
-0.7958	552
	552.5
	553
	553.5
0.8818	554
1	554.5
	555
	555.5
	556
-0.4242	556.5
-0.8064	557
-0.9912	557.5
-0.9333	558
-0.6469	558.5
-0.2021	559
0.2922	559.5
	560
0.9626	560.5
	561
0.748	561.5
0.3383	562
-0.1543	562.5
-0.6091	563
-0.9148	563.5
-0.9965	564
-0.8342	564.5
	565
0.01332	565.5
0.4911	566
	566.5
0.9983	567
0.9037	567.5
0.5877	568
0.1279	568.5
-0.3632	569
-0.7654	569.5
-0.9803	570
-0.9551	570.5
-0.696	571
-0.2666	571.5
	572
0.667	572.5
0.9425	573
	573.5
	574
	574.5
-0.08843	575
-0.5552	575.5
-0.886	576
-0.9998	576.5
	577
	577.5
	578
	578.5
	579
0.9923	579.5
0.9301	580
0.6401	580.5
0.1934	581
-0.3006	581.5
-0.7211	582
-0.965	582.5
-0.9726	583
-0.7421	583.5
-0.3299	584
	584.5
	585
	585.5
	586
	586.5
	587
	587.5
	588
	588.5
	589
	589.5
	590
	590.5
	591
0.7711	591.5
0.982	592
0.9524	592.5
	593
0.2581	593.5
	594
-0.6735	594.5
	595
	595.5
	596
	596.5
	597
	597.5
	598
	598.5
	599
	599.5
	600
	600.5
	601
	601.5
	602
	602.5
	603
	603.5
0.7272	604
	604.5
	605
	605.5
	606
-0.1718	606.5
	607
	607.5
	608
	608.5
	609
	609.5
	610
	610.5
	611
	611.5
	612
	612.5
	613
	613.5
-0.9836	614
	614.5
	615
	615.5
	616
	616.5
	617
	617.5
	618
	618.5
	619
	619.5
	620
	620.5
	621
	621.5
	622
	622.5
	623
	623.5
	624
	624.5
0.176	625
-0.3175	625.5
-0.7332	626
	626.5
	627
	627.5
	628
	628.5
	629
	629.5
	630
	630.5
	631
	631.5
	632
	632.5
-0.9995	633
	633.5
	634
	634.5
	635
	635.5
	636
	636.5
	637
	637.5
-0.2539	638
	638.5
-0.9511	639
-0.9828	639.5
-0.7739	640
-0.3755	640.5
0.1148	641
0.577	641.5
0.898	642
0.999	642.5
	643
	643.5
	644
-0.456	644.5
	645
	645.5
	646
	646.5
	647
	647.5
	648
	648.5
	649
	649.5
	650
-0.1892	650.5
	651
-0.9285	651.5
-0.9929	652
-0.8142	652.5
-0.4361	653
0.04871	653.5
0.5216	654
	654.5
0.9998	655
0.8879	655.5
0.5587	656
	656.5
	657
	657.5
-0.9866	658
-0.944	658.5
-0.6702	659
	659.5
	660
	660.5
	661
	661.5
	662
	662.5
	663
	663.5
-0.9018	664
-0.9986	664.5
-0.8509	665
-0.4948	665.5
-0.01764	666
	666.5
0.8318	667
	667.5
	668
	668.5
0.1586	669
	669.5
	670
	670.5
	671
	671.5
	672
0.1979	672.5
	673
	673.5
	674
0.809	674.5
	675
-0.05755	675.5
-0.5291	676
-0.8712	676.5
-0.9999	677
-0.8838	677.5
-0.5514	678
-0.08391	678.5
0.4041	679
	679.5
0.988	680
0.941	680.5
	681
	681.5
	682
-0.6993	682.5
-0.9564	683
	683.5
	684
	684.5
	685
	685.5
	686
	686.5
	687
0.4871	687.5
0.008791	688
-0.4717	688.5
-0.8367	689
-0.9968	689.5
-0.9129	690
	690.5
-0.1498	691
	691.5
0.751	692
0.9756	692.5
	693
	693.5
0.2878	694
-0.2065	694.5
-0.6503	695
-0.9349	695.5
	696
	696.5
	697
	697.5
	698
	698.5
	699
	699.5
0.544	700
0.07509	700.5
-0.4122	701
-0.7985	701.5
	702
-0.938	702.5
-0.6569	703
-0.2151	703.5
0.2795	704
	704.5
	705
	705.5
	706
0.3507	706.5
	707
-0.5985	707.5
-0.9093	708
-0.9975	708.5
	709
-0.4794	709.5
6.029E-05	710
0.4795	710.5
	711
	711.5
0.9093	712
0.5984	712.5
0.1411	713
-0.3508	713.5
	714
-0.9775	714.5
-0.9589	715
	715.5
	716
0.2152	716.5
	717
0.938	717.5
0.9893	718
0.7985	718.5
0.4121	719
	719.5
	720
-0.8797	720.5
-1	721
	721.5
	722
-0.06626	722.5
0.4202	723
0.8038	723.5
0.9906	724
0.9349	724.5
	725
0.2064	725.5
	726
-0.7118	726.5
-0.9614	727
-0.9756	727.5
-0.7509	728
-0.3424	728.5
0.1499	729
0.6056	729.5
0.913	730
	730.5
	731
0.4716	731.5
	732
	732.5
-0.8463	733
	733.5
	734
	734.5
	735
0.3591	735.5
0.7626	736
0.9794	736.5
0.9564	737
0.6992	737.5
0.2708	738
	738.5
	739
	739.5
-0.988	740
-0.7931	740.5
-0.404	741
	741.5
	742
	742.5
0.9999	743
	743.5
	744
	744.5
	745
	745.5
	746
-0.9317	746.5
	747
-0.1977	747.5
0.2964	748
0.718	748.5
0.9638	749
0.9736	749.5
0.7451	750
0.3341	750.5
-0.1587	751
-0.6126	751.5
	752
-0.9961	752.5
-0.8317	753
-0.4638	753.5
	754
	754.5
	755
	755.5
	756
	756.5
	757
	757.5
	758
	758.5
	759
	759.5
-0.2623	760
0.2324	760.5
0.6703	761
	761.5
0.9866	762
	762.5
	763
	763.5
	764
	764.5
	765
	765.5
-0.5215	766
	766.5
	767
	767.5
	768
	768.5
	769
	769.5
	770
-0.7241	770.5
-0.9661	771
-0.9716	771.5
	772
	772.5
	773
	773.5
	774
	774.5
	775
	775.5
	776
	776.5
	777
-0.999	777.5
	778
	778.5
	779
	779.5
	780
	780.5
	781
	781.5
	782
	782.5
	783
-0.9469	783.5
	784
	784.5
	785
	785.5
	786
	786.5
	787
	787.5
	788
	788.5
	789
	789.5
	790
	790.5
	791
	791.5
	792
	792.5
	793
	793.5
	794
	794.5
	795
	795.5
	796
-0.9944	796.5
-0.8218	797
	797.5
0.03546	798
0.5102	798.5
0.8601	799
0.9994	799.5
	800
	800.5
	801
	801.5
	802
	802.5
	803
	803.5
	804
	804.5
	805
	805.5
	806
0.7766	806.5
	807
	807.5
	808
-0.896	808.5
-0.9992	809
-0.8578	809.5
-0.5063	810
-0.0309	810.5
0.4521	811
0.8244	811.5
	812
0.9217	812.5
0.6229	813
	813.5
	814
	814.5
	815
	815.5
	816
	816.5
	817
	817.5
0.9268	818
	818.5
	819
	819.5
-0.0443	820
-0.5178	820.5
-0.8646	821
-0.9996	821.5
-0.89	822
-0.5624	822.5
-0.09712	823
	823.5
	824
	824.5
	825
	825.5
	826
	826.5
	827
-0.9524	827.5
-0.9819	828
-0.771	828.5
-0.3713	829
0.1193	829.5
	830
0.8999	830.5
	831
	831.5
	832
0.02205	832.5
-0.46	833
	833.5
-0.9957	834
-0.9183	834.5
	835
	835.5
0.33	836
	836.5
0.9726	837
	837.5
	838
	838.5
	839
	839.5
	840
	840.5
	841
	841.5
	842
	842.5
	843
	843.5
0.8859	844
0.5551	844.5
0.08831	845
-0.4001	845.5
-0.7905	846
-0.9874	846.5
-0.9425	847
	847.5
-0.228	848
0.2667	848.5
	849
	849.5
	850
	850.5
	851
	851.5
	852
	852.5
	853
	853.5
	854
-0.0132	854.5
	855
	855.5
0.9965	856
0.9147	856.5
0.609	857
0.1542	857.5
-0.3384	858
-0.7481	858.5
	859
-0.9626	859.5
	860
	860.5
	861
	861.5
	862
	862.5
	863
	863.5
	864
	864.5
	865
	865.5
	866
-0.5477	866.5
	867
	867.5
0.7959	868
0.9887	868.5
0.9395	869
0.6603	869.5
0.2194	870
-0.2752	870.5
-0.7025	871
-0.9577	871.5
-0.9784	872
-0.7596	872.5
-0.3549	873
	873.5
0.595	874
	874.5
	875
	875.5
	876
	876.5
	877
	877.5
-0.9972	878
-0.9111	878.5
-0.602	879
	879.5
0.3467	880
0.754	880.5
0.9766	881
0.9601	881.5
0.7086	882
0.2836	882.5
-0.2109	883
-0.6537	883.5
-0.9365	884
-0.99	884.5
-0.8011	885
-0.4161	885.5
0.07081	886
	886.5
	887
1	887.5
0.8775	888
0.5402	888.5
	889
-0.4162	889.5
-0.8012	890
-0.99	890.5
	891
-0.6536	891.5
-0.2107	892
0.2837	892.5
0.7087	893
0.9602	893.5
0.9766	894
	894.5
	895
-0.1456	895.5
	896
-0.9112	896.5
-0.9972	897
-0.839	897.5
-0.4755	898
	898.5
0.4834	899
	899.5
	900
	900.5
	901
	901.5
-0.355	902
-0.7597	902.5
-0.9785	903
-0.9576	903.5
-0.7023	904
-0.2751	904.5
0.2195	905
	905.5
0.9396	906
0.9887	906.5
0.7958	907
